step,wallclock_seconds,split,loss
0,6.810833558000001,train,9.255823135375977
0,6.832273558000001,valid,9.256689071655273
10,7.273957855999999,train,8.711322784423828
20,7.528346441,train,7.602242946624756
30,7.775707003999999,train,6.291561126708984
40,8.020479673,train,5.190070152282715
50,8.265263331,train,4.528553009033203
60,8.513063663,train,4.208049774169922
70,8.759800786,train,4.0906982421875
80,9.005681017,train,3.8910036087036133
90,9.250851466,train,3.8361220359802246
100,9.495452768,train,3.477238893508911
100,9.508417471,valid,3.5563907623291016
110,9.755774967,train,3.686323642730713
120,10.001382925,train,3.4664371013641357
130,10.248867848,train,3.3289544582366943
140,10.495953953,train,3.508218765258789
150,10.743280462000001,train,3.3034369945526123
160,10.988712662000001,train,3.238677978515625
170,11.235343556,train,3.0859761238098145
180,11.480390822,train,3.0671868324279785
190,11.725657307999999,train,3.0697855949401855
200,11.970302968999999,train,3.1457011699676514
200,11.983778538,valid,3.0574631690979004
210,12.230111167,train,2.795247793197632
220,12.475612538,train,2.9296505451202393
230,12.722788682000001,train,3.234616279602051
240,12.969633115,train,2.8956644535064697
250,13.214197909,train,3.135741710662842
260,13.460834385999998,train,2.810307502746582
270,13.707715107999999,train,3.1430976390838623
280,13.953913959000001,train,2.8096418380737305
290,14.200199571999999,train,2.8985257148742676
300,14.445742070000001,train,2.6981618404388428
300,14.458847596999998,valid,2.8608317375183105
310,14.704799661,train,2.64768385887146
320,14.952848386,train,2.756953716278076
330,15.198905701000001,train,2.858689785003662
340,15.445487937,train,2.8212294578552246
350,15.691661274000001,train,2.751514434814453
360,15.939422913000001,train,2.8242368698120117
370,16.185610047,train,2.5393176078796387
380,16.432723587,train,2.6076552867889404
390,16.678686596,train,2.653365135192871
400,16.92469772,train,2.5367236137390137
400,16.941842874,valid,2.6923069953918457
410,17.187666019999998,train,2.6634297370910645
420,17.434741526,train,2.66178035736084
430,17.679979474,train,2.688962936401367
440,17.926440354,train,2.5391845703125
450,18.173142844,train,2.6317601203918457
460,18.420889445,train,2.516845941543579
470,18.66708478,train,2.6203036308288574
480,18.913003015,train,2.5810728073120117
490,19.158871992999998,train,2.475895881652832
500,19.404907666,train,2.4547009468078613
500,19.420439401,valid,2.587343692779541
510,19.666417147,train,2.4619333744049072
520,19.91274065,train,2.5627942085266113
530,20.157080633,train,2.679069995880127
540,20.402548993,train,2.353011131286621
550,20.648263335,train,2.435169219970703
560,20.895584574,train,2.3994483947753906
570,21.141200354,train,2.5880064964294434
580,21.388001077,train,2.3951988220214844
590,21.634574321,train,2.433088779449463
600,21.881196443,train,2.4187731742858887
600,21.893412479,valid,2.6563796997070312
610,22.140078059,train,2.442553758621216
620,22.384905482,train,2.3162214756011963
630,22.630893028,train,2.538532257080078
640,22.876321721,train,2.254502296447754
650,23.123177518,train,2.3023526668548584
660,23.368187009,train,2.2818596363067627
670,23.614401378,train,2.427222728729248
680,23.859080807,train,2.415825843811035
690,24.104919582,train,2.5108492374420166
700,24.350349475,train,2.626021385192871
700,24.363059502,valid,2.5537109375
710,24.609876373,train,2.4554991722106934
720,24.856629707,train,2.4701571464538574
730,25.102527511,train,2.5154359340667725
740,25.347440466,train,2.30916166305542
750,25.592538433,train,2.249570846557617
760,25.838473794,train,2.4701852798461914
770,26.084228892,train,2.3538601398468018
780,26.330979918999997,train,2.4763779640197754
790,26.578544038999997,train,2.3344175815582275
800,26.825417191000003,train,2.4377217292785645
800,26.842592302000003,valid,2.5627992153167725
810,27.088703651,train,2.3955721855163574
820,27.333940381999998,train,2.2688591480255127
830,27.579440064999996,train,2.312973737716675
840,27.826831293,train,2.2523932456970215
850,28.072690032,train,2.3015079498291016
860,28.317566957,train,2.4327540397644043
870,28.564115963000003,train,2.4872236251831055
880,28.811475243999997,train,2.386409282684326
890,29.057095462000003,train,2.298178195953369
900,29.304322789999997,train,2.341463804244995
900,29.315279761000003,valid,2.1571502685546875
910,29.560665753,train,2.393881320953369
920,29.806339014,train,2.1410419940948486
930,30.052336145,train,2.315260171890259
940,30.300751498999997,train,2.2990810871124268
950,30.54690907,train,2.6462368965148926
960,30.792691563,train,2.4296069145202637
970,31.037745499,train,2.3774924278259277
980,31.283894212000003,train,2.2451059818267822
990,31.530889692,train,2.199246644973755
