step,wallclock_seconds,split,loss
0,3.0611861289999998,train,9.242026329040527
0,3.253048612,valid,9.239707946777344
10,9.083853258,train,8.621856689453125
20,14.908994980000001,train,7.419559955596924
30,20.734061982,train,6.022489547729492
40,26.557311654000003,train,4.911807537078857
50,32.381059361,train,4.224709987640381
60,38.203288678999996,train,3.801999092102051
70,44.031939992999995,train,3.5372276306152344
80,49.859548405,train,3.383485794067383
90,55.687055320999995,train,3.191981792449951
100,61.512865053,train,3.0025718212127686
100,61.711022064,valid,3.0226664543151855
110,67.537409333,train,2.8894288539886475
120,73.369124516,train,2.750457286834717
130,79.218216689,train,2.665571689605713
140,85.068616053,train,2.561838150024414
150,90.921214061,train,2.535310745239258
160,96.777882605,train,2.4664978981018066
170,102.63289176,train,2.4039368629455566
180,108.48004693600001,train,2.326930284500122
190,114.30606544700001,train,2.3147621154785156
200,120.133321311,train,2.26309871673584
200,120.331719766,valid,2.232470750808716
210,126.158229145,train,2.2296910285949707
220,131.988545134,train,2.2534525394439697
230,137.823441414,train,2.204063892364502
240,143.64942873200002,train,2.147584915161133
250,149.48126983400002,train,2.1229872703552246
260,155.309621144,train,2.0749363899230957
270,161.141981408,train,2.068667411804199
280,166.972943735,train,2.0247483253479004
290,172.806622353,train,2.039851665496826
300,178.640606848,train,1.9738088846206665
300,178.836866592,valid,2.00136399269104
310,184.6718816,train,1.9995341300964355
320,190.607599836,train,1.9743530750274658
330,196.43450176800002,train,1.947636365890503
340,202.266824191,train,1.9035286903381348
350,208.094257522,train,1.8900645971298218
360,213.92259404,train,1.9198875427246094
370,219.752983232,train,1.8841837644577026
380,225.585815191,train,1.8647661209106445
390,231.420253572,train,1.893402338027954
400,237.251675758,train,1.8564791679382324
400,237.448479749,valid,1.8472787141799927
410,243.281260679,train,1.8568503856658936
420,249.111437531,train,1.8395087718963623
430,254.942110462,train,1.8068361282348633
440,260.863372429,train,1.8354780673980713
450,266.699628767,train,1.7918893098831177
460,272.533812116,train,1.7888950109481812
470,278.358936977,train,1.790144681930542
480,284.18816415099997,train,1.7860922813415527
490,290.015262065,train,1.7931567430496216
500,295.84092762499995,train,1.7743315696716309
500,296.032362444,valid,1.7491278648376465
510,301.857949659,train,1.757784128189087
520,307.681996933,train,1.765771746635437
530,313.510855458,train,1.748780608177185
540,319.339865343,train,1.73419189453125
550,325.169801062,train,1.7393534183502197
560,330.99860052099996,train,1.7194385528564453
570,336.82551128999995,train,1.6843891143798828
580,342.65446337099996,train,1.7275969982147217
590,348.484053653,train,1.7148746252059937
600,354.30872936699996,train,1.6982064247131348
600,354.500414955,valid,1.7001028060913086
610,360.328448725,train,1.7118134498596191
620,366.155299616,train,1.7049065828323364
630,371.984007837,train,1.694048523902893
640,377.81420267,train,1.6835564374923706
650,383.639294023,train,1.6748558282852173
660,389.555433252,train,1.6959823369979858
670,395.38720186999996,train,1.6699562072753906
680,401.221955167,train,1.6663988828659058
690,407.049586761,train,1.657412052154541
700,412.883694058,train,1.66813063621521
700,413.07916146499997,valid,1.6676576137542725
710,418.911924876,train,1.6458837985992432
720,424.744425601,train,1.659044623374939
730,430.580001748,train,1.6796958446502686
740,436.407835188,train,1.6491420269012451
750,442.235046942,train,1.6342768669128418
760,448.0608236,train,1.6186403036117554
770,453.88989856499995,train,1.624530553817749
780,459.719862643,train,1.6598180532455444
790,465.544797497,train,1.6216282844543457
800,471.37313432099995,train,1.6359422206878662
800,471.56466400899996,valid,1.6136398315429688
810,477.39300039899996,train,1.6129388809204102
820,483.22041890099996,train,1.6397783756256104
830,489.056509675,train,1.6108689308166504
840,494.88938937399996,train,1.6148886680603027
850,500.73031193599996,train,1.6195911169052124
860,506.572042168,train,1.6071574687957764
870,512.401283916,train,1.6002787351608276
880,518.2302108939999,train,1.6201797723770142
890,524.065438727,train,1.6138029098510742
900,529.896584868,train,1.6265807151794434
900,530.091357443,valid,1.5950512886047363
910,535.931449285,train,1.5897523164749146
920,541.763428932,train,1.6276007890701294
930,547.60560878,train,1.5657325983047485
940,553.4398875219999,train,1.5673179626464844
