step,wallclock_seconds,split,loss
0,2.1179009440000005,train,9.264424324035645
0,2.1708802920000005,valid,8.497886657714844
10,3.7154523940000006,train,4.826433181762695
20,5.253843321000001,train,4.05894660949707
30,6.7923424169999995,train,3.7336153984069824
40,8.330683237999999,train,3.4906232357025146
50,9.869274947000001,train,3.311051368713379
60,11.408473674,train,3.191641330718994
70,12.947710738000001,train,3.0695106983184814
80,14.487501041000002,train,3.0624661445617676
90,16.026489454,train,2.9276070594787598
100,17.566234618000003,train,2.7670490741729736
100,17.616771998,valid,2.754547357559204
110,19.155762011,train,2.824728012084961
120,20.694809463000002,train,2.6935133934020996
130,22.233925125000003,train,2.620788097381592
140,23.773790908000002,train,2.597064256668091
150,25.312941899000002,train,2.5173802375793457
160,26.852034171,train,2.5089755058288574
170,28.390675804,train,2.4957501888275146
180,29.930111038,train,2.42879581451416
190,31.469960651,train,2.434126377105713
200,33.010204809,train,2.377747058868408
200,33.061175753,valid,2.3274104595184326
210,34.601457811,train,2.2895936965942383
220,36.141735548,train,2.3292946815490723
230,37.681814301,train,2.3498694896698
240,39.22181627,train,2.291351795196533
250,40.761381598,train,2.2454416751861572
260,42.301249041,train,2.259260654449463
270,43.842361597,train,2.2576560974121094
280,45.382172546,train,2.2614896297454834
290,46.922575407000004,train,2.2015044689178467
300,48.462521314,train,2.1614482402801514
300,48.513197173,valid,2.188323736190796
310,50.053904012000004,train,2.219827651977539
320,51.594097747,train,2.1563987731933594
330,53.135374155,train,2.0948286056518555
340,54.675557993,train,2.0631394386291504
350,56.215644627,train,2.098470687866211
360,57.755707658,train,2.1048669815063477
370,59.295162777,train,2.08581280708313
380,60.834848284,train,2.063279151916504
390,62.374414136,train,1.984169840812683
400,63.912833335,train,2.0616183280944824
400,63.962981469,valid,2.0671565532684326
410,65.502616062,train,1.9809234142303467
420,67.04247968,train,2.050691604614258
430,68.582407935,train,1.9761366844177246
440,70.121500039,train,2.0610570907592773
450,71.660396225,train,1.9529696702957153
460,73.20019236,train,2.001248836517334
470,74.738690053,train,2.027024030685425
480,76.279217981,train,1.9688589572906494
490,77.817352498,train,1.9956917762756348
500,79.358210356,train,1.9282286167144775
500,79.40943107700001,valid,1.9919381141662598
510,80.94902974,train,1.9863110780715942
520,82.489445315,train,1.9340615272521973
530,84.028464373,train,1.9745802879333496
540,85.567368743,train,1.9520913362503052
550,87.106691085,train,1.9392802715301514
560,88.646410222,train,1.8847806453704834
570,90.185967521,train,1.942321538925171
580,91.726945274,train,1.86958909034729
590,93.268074711,train,1.9068933725357056
600,94.807916868,train,1.8979989290237427
600,94.858661616,valid,1.89900803565979
610,96.399799724,train,1.8891276121139526
620,97.940564248,train,1.8500878810882568
630,99.479737473,train,1.9461357593536377
640,101.01950442,train,1.8890485763549805
650,102.558460875,train,1.9012373685836792
660,104.098081287,train,1.8415474891662598
670,105.637933324,train,1.8532981872558594
680,107.178788747,train,1.8387349843978882
690,108.719482203,train,1.8640860319137573
700,110.259680797,train,1.796230435371399
700,110.31034090600001,valid,1.9147104024887085
710,111.850180319,train,1.9038562774658203
720,113.390015272,train,1.8278307914733887
730,114.929823494,train,1.8917392492294312
740,116.468668524,train,1.9324666261672974
750,118.007338825,train,1.8019145727157593
760,119.546774802,train,1.77754545211792
770,121.086352797,train,1.7970926761627197
780,122.625631301,train,1.8300457000732422
790,124.163817691,train,1.818047046661377
800,125.702645921,train,1.78924560546875
800,125.753484087,valid,1.8258718252182007
810,127.29271582400001,train,1.8152105808258057
820,128.832300426,train,1.8040989637374878
830,130.37155489999998,train,1.7617247104644775
840,131.910954442,train,1.8101845979690552
850,133.450834856,train,1.8482375144958496
860,134.99004343599998,train,1.7523996829986572
870,136.52938915,train,1.7742438316345215
880,138.068535277,train,1.7663928270339966
890,139.60729291899997,train,1.7654515504837036
900,141.146808543,train,1.7640013694763184
900,141.19731559399997,valid,1.7593605518341064
