step,wallclock_seconds,split,layer,mean_l2_norm
430,73.88979234499999,train,3,26.11650276184082
440,75.415447336,train,0,21.982913970947266
440,75.415447336,train,1,21.850431442260742
440,75.415447336,train,2,21.843700408935547
440,75.415447336,train,3,26.182222366333008
450,76.941281359,train,0,21.967758178710938
450,76.941281359,train,1,21.82741355895996
450,76.941281359,train,2,21.824417114257812
450,76.941281359,train,3,26.246631622314453
460,78.466550507,train,0,21.95098876953125
460,78.466550507,train,1,21.80644989013672
460,78.466550507,train,2,21.80324935913086
460,78.466550507,train,3,26.313472747802734
470,79.992709226,train,0,21.93416976928711
470,79.992709226,train,1,21.784809112548828
470,79.992709226,train,2,21.78067970275879
470,79.992709226,train,3,26.370460510253906
480,81.517755008,train,0,21.91538429260254
480,81.517755008,train,1,21.76041030883789
480,81.517755008,train,2,21.75967025756836
480,81.517755008,train,3,26.43915557861328
490,83.044302602,train,0,21.897842407226562
490,83.044302602,train,1,21.737747192382812
490,83.044302602,train,2,21.736156463623047
490,83.044302602,train,3,26.509336471557617
500,84.56930297699999,train,0,21.88235092163086
500,84.56930297699999,train,1,21.71532440185547
500,84.56930297699999,train,2,21.715364456176758
500,84.56930297699999,train,3,26.567737579345703
500,84.623359262,valid,0,21.880599975585938
500,84.623359262,valid,1,21.712722778320312
500,84.623359262,valid,2,21.712127685546875
500,84.623359262,valid,3,26.571216583251953
510,86.15060219,train,0,21.866140365600586
510,86.15060219,train,1,21.692472457885742
510,86.15060219,train,2,21.690702438354492
510,86.15060219,train,3,26.631271362304688
520,87.67736053,train,0,21.85054588317871
520,87.67736053,train,1,21.671422958374023
520,87.67736053,train,2,21.671932220458984
520,87.67736053,train,3,26.686582565307617
530,89.202782492,train,0,21.837411880493164
530,89.202782492,train,1,21.650144577026367
530,89.202782492,train,2,21.64990234375
530,89.202782492,train,3,26.732833862304688
540,90.73018561399999,train,0,21.82343101501465
540,90.73018561399999,train,1,21.630666732788086
540,90.73018561399999,train,2,21.62960433959961
540,90.73018561399999,train,3,26.78952980041504
550,92.257644571,train,0,21.80583953857422
550,92.257644571,train,1,21.61098289489746
550,92.257644571,train,2,21.608673095703125
550,92.257644571,train,3,26.845073699951172
560,93.783073813,train,0,21.788497924804688
560,93.783073813,train,1,21.587421417236328
560,93.783073813,train,2,21.58626937866211
560,93.783073813,train,3,26.90676498413086
570,95.30762774099999,train,0,21.772789001464844
570,95.30762774099999,train,1,21.565338134765625
570,95.30762774099999,train,2,21.56581687927246
570,95.30762774099999,train,3,26.95410919189453
580,96.832688717,train,0,21.756847381591797
580,96.832688717,train,1,21.54486846923828
580,96.832688717,train,2,21.546192169189453
580,96.832688717,train,3,27.004423141479492
590,98.35835436699999,train,0,21.74260139465332
590,98.35835436699999,train,1,21.525657653808594
590,98.35835436699999,train,2,21.52759552001953
590,98.35835436699999,train,3,27.043237686157227
600,99.886866102,train,0,21.727787017822266
600,99.886866102,train,1,21.506011962890625
600,99.886866102,train,2,21.50678253173828
600,99.886866102,train,3,27.098602294921875
600,99.94013472099999,valid,0,21.725887298583984
600,99.94013472099999,valid,1,21.50377655029297
600,99.94013472099999,valid,2,21.50486183166504
600,99.94013472099999,valid,3,27.10013198852539
610,101.46815764099999,train,0,21.713727951049805
610,101.46815764099999,train,1,21.48678207397461
610,101.46815764099999,train,2,21.483158111572266
610,101.46815764099999,train,3,27.140743255615234
620,102.99549903799999,train,0,21.700363159179688
620,102.99549903799999,train,1,21.465084075927734
620,102.99549903799999,train,2,21.4678955078125
620,102.99549903799999,train,3,27.18966293334961
630,104.52289503,train,0,21.68524932861328
630,104.52289503,train,1,21.443370819091797
630,104.52289503,train,2,21.448974609375
630,104.52289503,train,3,27.228607177734375
640,106.053157362,train,0,21.67193603515625
640,106.053157362,train,1,21.423912048339844
640,106.053157362,train,2,21.42647933959961
640,106.053157362,train,3,27.274320602416992
