step,wallclock_seconds,split,loss
0,5.903200998,train,9.285574913024902
0,5.9326876230000005,valid,9.279891014099121
10,6.270576866,train,9.030664443969727
20,6.527936377999999,train,7.990899085998535
30,6.777086881,train,6.7496514320373535
40,7.04375343,train,5.7518086433410645
50,7.251963595,train,4.813263893127441
60,7.459983619,train,4.916159629821777
70,7.661349551,train,4.480536460876465
80,7.840104502,train,5.0601725578308105
90,8.042471055,train,4.753878593444824
100,8.241989515,train,4.544205188751221
100,8.252316681,valid,4.574918746948242
110,8.440749245,train,4.467707633972168
120,8.618162735999999,train,4.133747577667236
130,8.776528605,train,4.765167236328125
140,8.949850845,train,3.962646007537842
150,9.110118577999998,train,4.489467620849609
160,9.270994951999999,train,3.7373054027557373
170,9.429141727000001,train,3.8935375213623047
180,9.573164888,train,3.8841023445129395
190,9.72296206,train,3.910945415496826
200,9.869814122000001,train,3.9144952297210693
200,9.877845426,valid,4.049081325531006
210,10.021518121,train,3.8584280014038086
220,10.173573609999998,train,3.541205406188965
230,10.324791946000001,train,3.7620463371276855
240,10.467158730000001,train,4.149477005004883
250,10.610783375,train,4.202737808227539
260,10.756668907999998,train,4.836068153381348
270,10.907121492999998,train,4.627896785736084
280,11.056346289,train,4.657586097717285
290,11.212757483999997,train,3.6340458393096924
300,11.36890081,train,3.6433918476104736
300,11.379460066,valid,3.7270238399505615
310,11.533141744999998,train,3.491032123565674
320,11.691710804,train,3.6136746406555176
330,11.88675893,train,3.5559933185577393
340,12.069914794999999,train,4.03223991394043
350,12.263849337,train,4.732158660888672
360,12.443878553999998,train,3.707737445831299
370,12.659754858,train,3.891935348510742
380,12.841117750999999,train,3.8148107528686523
390,13.050501112,train,5.442991256713867
400,13.227967288999999,train,3.1283490657806396
400,13.237843407,valid,3.655517339706421
410,13.412311732,train,4.152685165405273
420,13.597743845,train,4.120246410369873
430,13.776956672999997,train,3.5763750076293945
440,13.937129568,train,3.853325366973877
450,14.127633314,train,3.889103651046753
460,14.316004742,train,3.4622249603271484
470,14.504765152999997,train,3.3799490928649902
480,14.695722466,train,4.560845375061035
490,14.889278683999997,train,3.628812789916992
500,15.100439966,train,4.461520195007324
500,15.114538529999997,valid,3.7458996772766113
510,15.305052706999998,train,3.068615436553955
520,15.505718531,train,3.7312119007110596
530,15.694854411999998,train,3.9042370319366455
540,15.879414574999998,train,3.7086682319641113
550,16.06273233,train,3.836472988128662
560,16.27031466,train,3.295316219329834
570,16.502240002999997,train,4.911482810974121
580,16.689101339,train,3.869788646697998
590,16.910423584,train,3.685960292816162
600,17.115209852,train,3.467474937438965
600,17.124369981999997,valid,3.1505634784698486
610,17.306066064,train,3.8282952308654785
620,17.5100877,train,3.7483034133911133
630,17.716296508,train,3.6117334365844727
640,17.945795692999997,train,4.830507755279541
650,18.168873204,train,3.534250020980835
660,18.398110577999997,train,3.2302870750427246
670,18.616593184,train,3.943716049194336
680,18.825746327999997,train,4.7230329513549805
690,19.014880227,train,3.118497610092163
700,19.202793533999998,train,3.5546469688415527
700,19.214462841,valid,3.419255256652832
710,19.406434837,train,2.8827924728393555
720,19.601822004,train,3.468466281890869
730,19.828207630999998,train,3.4795584678649902
740,20.020410856999998,train,3.587940216064453
750,20.209935235,train,3.2259809970855713
760,20.39933459,train,3.680635929107666
770,20.590390923999998,train,3.562985420227051
780,20.778900035,train,2.7907865047454834
790,20.955658393,train,5.121257781982422
800,21.137006836999998,train,3.163043975830078
800,21.150031204999998,valid,3.705777645111084
810,21.348541777999998,train,3.854076862335205
820,21.53766541,train,3.1688990592956543
830,21.725145996,train,4.435444355010986
840,21.915349316,train,4.379523754119873
850,22.099390514,train,4.163771629333496
860,22.290904216999998,train,2.929093360900879
870,22.478977375,train,3.1940646171569824
880,22.670303877,train,3.5762343406677246
890,22.865087662,train,3.5727949142456055
900,23.056069905999998,train,3.8392467498779297
900,23.066871062999997,valid,3.480435609817505
910,23.25955737,train,3.280174732208252
920,23.464820232999998,train,4.923938751220703
930,23.659475516,train,3.6038756370544434
940,23.818715624,train,3.1918442249298096
950,24.038301699999998,train,3.5209617614746094
960,24.277907897,train,3.0091633796691895
970,24.505138063,train,3.82076358795166
980,24.736287326,train,3.3289897441864014
990,24.940672406999997,train,2.8680949211120605
1000,25.170653925,train,3.574464797973633
1000,25.184487558999997,valid,3.187307834625244
1010,25.393367195,train,3.175720691680908
1020,25.598281096999997,train,3.197457790374756
1030,25.821091591,train,3.4981775283813477
1040,26.015774642,train,3.492096185684204
1050,26.230451052,train,2.9616525173187256
1060,26.470458324,train,3.406057119369507
1070,26.696948013,train,3.3069324493408203
1080,26.921186673999998,train,4.159889221191406
1090,27.168589731,train,3.4448013305664062
1100,27.415303462,train,3.609529972076416
1100,27.428043751999997,valid,3.6757729053497314
1110,27.679363954,train,3.63462495803833
1120,27.918295630999996,train,3.639300584793091
1130,28.181600794999998,train,3.041243076324463
1140,28.408196209999996,train,4.055605888366699
1150,28.648277861,train,3.579568862915039
1160,28.877582612999998,train,3.849419593811035
1170,29.100168387999997,train,4.078568935394287
1180,29.334184767999997,train,3.115295886993408
1190,29.572009493999996,train,3.3601531982421875
1200,29.809223035,train,3.8855223655700684
1200,29.82591862,valid,4.081903457641602
1210,30.053014381999997,train,3.0833959579467773
1220,30.279724304000002,train,3.5569324493408203
1230,30.513789516999996,train,3.0268423557281494
1240,30.735541592999997,train,3.4298300743103027
1250,30.932294408,train,3.608839273452759
1260,31.157931242,train,4.103796005249023
1270,31.389728095,train,3.3158621788024902
1280,31.617426642,train,3.8018741607666016
1290,31.841146724,train,3.283207893371582
1300,32.057291538,train,4.762021064758301
1300,32.067998979,valid,2.810009002685547
1310,32.286796479,train,2.9533872604370117
1320,32.526074616,train,3.1423354148864746
1330,32.761502423,train,3.442996025085449
1340,33.002089968,train,3.6574244499206543
1350,33.23645253,train,3.492374897003174
1360,33.469843816,train,3.090970993041992
1370,33.696315152000004,train,3.039809226989746
1380,33.925053128,train,4.036326885223389
1390,34.154625597,train,3.3270103931427
1400,34.378191512,train,4.128553867340088
1400,34.393300377,valid,3.5489578247070312
1410,34.622850119,train,3.7553486824035645
1420,34.844105055,train,2.525444984436035
1430,35.074576861000004,train,3.3094406127929688
1440,35.296447493,train,3.6728968620300293
1450,35.522167734,train,3.9707937240600586
1460,35.748908205,train,4.4896626472473145
1470,35.991824343000005,train,2.8594579696655273
1480,36.226970461,train,3.3526782989501953
1490,36.46320481,train,3.0736865997314453
1500,36.691735312000006,train,3.8742516040802
1500,36.7013582,valid,3.2018721103668213
1510,36.927547000000004,train,3.1027731895446777
1520,37.165683,train,2.618600845336914
1530,37.398828962,train,4.137751579284668
1540,37.637433683000005,train,3.4481654167175293
1550,37.846103247,train,2.9629459381103516
1560,38.059045695,train,2.7559614181518555
1570,38.290538347,train,2.788076639175415
1580,38.514171818,train,3.607072114944458
1590,38.746900049000004,train,2.958392858505249
1600,38.974352971,train,3.593018054962158
1600,38.985984715,valid,3.215045928955078
1610,39.188854008,train,3.7377870082855225
1620,39.416967124,train,3.713257312774658
1630,39.642086274,train,3.424114227294922
1640,39.850868042,train,3.2029097080230713
1650,40.071083981,train,2.762953758239746
1660,40.304163533,train,2.681417465209961
1670,40.519449666,train,3.571220636367798
1680,40.700918012,train,3.2325029373168945
1690,40.873639303000004,train,3.2034270763397217
1700,41.059353601000005,train,2.891456127166748
1700,41.073058614000004,valid,3.8663530349731445
1710,41.247032083,train,3.03132963180542
1720,41.426802712000004,train,3.4240314960479736
1730,41.623624731,train,2.559964656829834
