step,wallclock_seconds,split,loss
0,4.870566407000001,train,9.255142211914062
0,4.931975892,valid,9.25189208984375
10,6.506374212,train,6.320620536804199
20,8.051658384,train,4.489068031311035
30,9.595283202000001,train,3.9501500129699707
40,11.141498579,train,3.5908639430999756
50,12.687971726,train,3.51678466796875
60,14.233976984000002,train,3.3380379676818848
70,15.777310923000002,train,3.1692373752593994
80,17.325183526,train,3.0966389179229736
90,18.877572960000002,train,3.134331703186035
100,20.430112906,train,2.9875473976135254
100,20.492109868,valid,2.9659266471862793
110,22.048583949,train,2.963090419769287
120,23.609479034,train,2.9043140411376953
130,25.170109636000003,train,2.814694404602051
140,26.727353866,train,2.891611099243164
150,28.282618086000003,train,2.8843729496002197
160,29.838180091,train,2.800697088241577
170,31.393179972000002,train,2.8299918174743652
180,32.944024895,train,2.8096604347229004
190,34.49403019,train,2.831871271133423
200,36.049572454999996,train,2.882596492767334
200,36.104637362999995,valid,2.9802050590515137
210,37.655677655999995,train,2.827979803085327
220,39.206267921999995,train,2.8598456382751465
230,40.757122749,train,2.8682374954223633
240,42.304845056999994,train,2.8915436267852783
250,43.855246218,train,2.78204345703125
260,45.405171315,train,2.9589853286743164
270,46.956962898,train,3.0761539936065674
280,48.508460301999996,train,3.005496025085449
290,50.058924446,train,2.9347543716430664
300,51.607352166999995,train,2.9647364616394043
300,51.669584529,valid,2.9852135181427
310,53.220158844,train,3.0921707153320312
320,54.769458355,train,3.079451322555542
330,56.317961329,train,2.968048095703125
340,57.867093272,train,2.927943706512451
350,59.416408952,train,3.0165505409240723
360,60.965107433,train,2.891808032989502
370,62.512628022,train,2.864567756652832
380,64.06490836,train,2.909025192260742
390,65.61424060099999,train,2.9066953659057617
400,67.162953989,train,2.9199869632720947
400,67.218402527,valid,2.9336037635803223
410,68.771913267,train,2.888953685760498
420,70.32301986099999,train,3.0098443031311035
430,71.874616992,train,2.8876569271087646
440,73.42717748999999,train,2.8617734909057617
450,74.977259594,train,2.9370663166046143
460,76.52788024499999,train,2.9653701782226562
470,78.078111566,train,3.019167423248291
480,79.62684955,train,2.9207301139831543
490,81.175321582,train,2.877058982849121
500,82.72500705499999,train,3.03973388671875
500,82.780857873,valid,2.959270477294922
510,84.330213215,train,2.8806557655334473
520,85.879818499,train,2.9865527153015137
530,87.430255971,train,2.975515365600586
540,88.97975391,train,2.902379035949707
550,90.530476464,train,3.055511474609375
560,92.080260442,train,3.0566298961639404
570,93.630964757,train,3.096834182739258
