step,wallclock_seconds,split,layer,mean_l2_norm
1510,176.422558528,train,0,20.795970916748047
1510,176.422558528,train,1,20.3446044921875
1510,176.422558528,train,2,21.08563232421875
1510,176.422558528,train,3,28.560749053955078
1520,177.56955833,train,0,20.78874969482422
1520,177.56955833,train,1,20.326557159423828
1520,177.56955833,train,2,20.96205711364746
1520,177.56955833,train,3,28.551158905029297
1530,178.715953995,train,0,20.782564163208008
1530,178.715953995,train,1,20.317777633666992
1530,178.715953995,train,2,21.02741241455078
1530,178.715953995,train,3,28.549104690551758
1540,179.862530687,train,0,20.77400779724121
1540,179.862530687,train,1,20.308170318603516
1540,179.862530687,train,2,21.008779525756836
1540,179.862530687,train,3,28.562976837158203
1550,181.008747484,train,0,20.768770217895508
1550,181.008747484,train,1,20.293380737304688
1550,181.008747484,train,2,20.960002899169922
1550,181.008747484,train,3,28.553760528564453
1560,182.155157357,train,0,20.759929656982422
1560,182.155157357,train,1,20.29470443725586
1560,182.155157357,train,2,21.029159545898438
1560,182.155157357,train,3,28.547962188720703
1570,183.30176202,train,0,20.751800537109375
1570,183.30176202,train,1,20.279186248779297
1570,183.30176202,train,2,20.917991638183594
1570,183.30176202,train,3,28.539470672607422
1580,184.449511929,train,0,20.742786407470703
1580,184.449511929,train,1,20.27733039855957
1580,184.449511929,train,2,21.021484375
1580,184.449511929,train,3,28.549358367919922
1590,185.598104611,train,0,20.734317779541016
1590,185.598104611,train,1,20.268606185913086
1590,185.598104611,train,2,20.89585304260254
1590,185.598104611,train,3,28.550222396850586
1600,186.74496891500002,train,0,20.72449493408203
1600,186.74496891500002,train,1,20.24738121032715
1600,186.74496891500002,train,2,20.903949737548828
1600,186.74496891500002,train,3,28.545137405395508
1600,186.786129967,valid,0,20.72464942932129
1600,186.786129967,valid,1,20.25458526611328
1600,186.786129967,valid,2,20.908214569091797
1600,186.786129967,valid,3,28.555011749267578
1610,187.932618902,train,0,20.718875885009766
1610,187.932618902,train,1,20.243656158447266
1610,187.932618902,train,2,20.837282180786133
1610,187.932618902,train,3,28.536569595336914
1620,189.079938666,train,0,20.71074676513672
1620,189.079938666,train,1,20.239730834960938
1620,189.079938666,train,2,20.830772399902344
1620,189.079938666,train,3,28.52098846435547
1630,190.227202454,train,0,20.703401565551758
1630,190.227202454,train,1,20.233734130859375
1630,190.227202454,train,2,20.976974487304688
1630,190.227202454,train,3,28.544992446899414
1640,191.37496224,train,0,20.696073532104492
1640,191.37496224,train,1,20.2216739654541
1640,191.37496224,train,2,20.842586517333984
1640,191.37496224,train,3,28.53167152404785
1650,192.522645182,train,0,20.688854217529297
1650,192.522645182,train,1,20.215009689331055
1650,192.522645182,train,2,20.865304946899414
1650,192.522645182,train,3,28.533523559570312
1660,193.671781738,train,0,20.680070877075195
1660,193.671781738,train,1,20.205204010009766
1660,193.671781738,train,2,20.902645111083984
1660,193.671781738,train,3,28.506919860839844
1670,194.819244135,train,0,20.673646926879883
1670,194.819244135,train,1,20.194976806640625
1670,194.819244135,train,2,20.798629760742188
1670,194.819244135,train,3,28.513198852539062
1680,195.966963727,train,0,20.663970947265625
1680,195.966963727,train,1,20.181856155395508
1680,195.966963727,train,2,20.836376190185547
1680,195.966963727,train,3,28.513357162475586
1690,197.113654909,train,0,20.652698516845703
1690,197.113654909,train,1,20.181495666503906
1690,197.113654909,train,2,20.793718338012695
1690,197.113654909,train,3,28.50072479248047
1700,198.260704686,train,0,20.642574310302734
1700,198.260704686,train,1,20.16660499572754
1700,198.260704686,train,2,20.763702392578125
1700,198.260704686,train,3,28.507183074951172
1700,198.301143007,valid,0,20.641637802124023
1700,198.301143007,valid,1,20.175668716430664
1700,198.301143007,valid,2,20.804622650146484
1700,198.301143007,valid,3,28.515338897705078
1710,199.44941264,train,0,20.633956909179688
1710,199.44941264,train,1,20.152294158935547
1710,199.44941264,train,2,20.70901107788086
1710,199.44941264,train,3,28.511157989501953
1720,200.596987274,train,0,20.625377655029297
1720,200.596987274,train,1,20.152111053466797
1720,200.596987274,train,2,20.835525512695312
1720,200.596987274,train,3,28.506439208984375
1730,201.745301214,train,0,20.61467933654785
1730,201.745301214,train,1,20.14219856262207
1730,201.745301214,train,2,20.734485626220703
1730,201.745301214,train,3,28.51040267944336
1740,202.894217362,train,0,20.60924530029297
1740,202.894217362,train,1,20.137836456298828
1740,202.894217362,train,2,20.709314346313477
1740,202.894217362,train,3,28.47934341430664
1750,204.043823744,train,0,20.6000919342041
1750,204.043823744,train,1,20.13311004638672
1750,204.043823744,train,2,20.76382827758789
1750,204.043823744,train,3,28.50128936767578
1760,205.192885228,train,0,20.59075164794922
1760,205.192885228,train,1,20.12015724182129
1760,205.192885228,train,2,20.778934478759766
1760,205.192885228,train,3,28.515968322753906
1770,206.339566607,train,0,20.58316421508789
1770,206.339566607,train,1,20.104557037353516
1770,206.339566607,train,2,20.666475296020508
1770,206.339566607,train,3,28.500144958496094
1780,207.486379984,train,0,20.573265075683594
1780,207.486379984,train,1,20.10675811767578
1780,207.486379984,train,2,20.777132034301758
1780,207.486379984,train,3,28.480600357055664
1790,208.63579890900002,train,0,20.565208435058594
1790,208.63579890900002,train,1,20.09743881225586
1790,208.63579890900002,train,2,20.661632537841797
1790,208.63579890900002,train,3,28.46139144897461
1800,209.78563843,train,0,20.556411743164062
1800,209.78563843,train,1,20.077964782714844
1800,209.78563843,train,2,20.59390640258789
1800,209.78563843,train,3,28.432819366455078
1800,209.826801841,valid,0,20.5546817779541
1800,209.826801841,valid,1,20.092103958129883
1800,209.826801841,valid,2,20.706613540649414
1800,209.826801841,valid,3,28.421302795410156
1810,210.97875835600001,train,0,20.5482177734375
1810,210.97875835600001,train,1,20.075397491455078
1810,210.97875835600001,train,2,20.605487823486328
1810,210.97875835600001,train,3,28.471168518066406
1820,212.12868609400002,train,0,20.540523529052734
1820,212.12868609400002,train,1,20.071006774902344
1820,212.12868609400002,train,2,20.627670288085938
1820,212.12868609400002,train,3,28.464500427246094
1830,213.276691289,train,0,20.530479431152344
1830,213.276691289,train,1,20.07860565185547
1830,213.276691289,train,2,20.677724838256836
1830,213.276691289,train,3,28.460487365722656
1840,214.423328371,train,0,20.52029800415039
1840,214.423328371,train,1,20.05579376220703
1840,214.423328371,train,2,20.6407470703125
1840,214.423328371,train,3,28.421249389648438
1850,215.571050235,train,0,20.510005950927734
1850,215.571050235,train,1,20.036052703857422
1850,215.571050235,train,2,20.667449951171875
1850,215.571050235,train,3,28.47724151611328
1860,216.718453669,train,0,20.500587463378906
1860,216.718453669,train,1,20.039852142333984
1860,216.718453669,train,2,20.66352081298828
1860,216.718453669,train,3,28.445026397705078
1870,217.866931677,train,0,20.490880966186523
1870,217.866931677,train,1,20.02288818359375
1870,217.866931677,train,2,20.611927032470703
1870,217.866931677,train,3,28.475460052490234
1880,219.017226543,train,0,20.480735778808594
1880,219.017226543,train,1,20.012168884277344
1880,219.017226543,train,2,20.624038696289062
1880,219.017226543,train,3,28.401084899902344
1890,220.164799016,train,0,20.47146987915039
1890,220.164799016,train,1,20.027538299560547
1890,220.164799016,train,2,20.64457893371582
1890,220.164799016,train,3,28.41077995300293
1900,221.31174799800002,train,0,20.463603973388672
1900,221.31174799800002,train,1,20.005035400390625
1900,221.31174799800002,train,2,20.584014892578125
1900,221.31174799800002,train,3,28.43548583984375
1900,221.352182048,valid,0,20.46207046508789
1900,221.352182048,valid,1,20.007816314697266
1900,221.352182048,valid,2,20.614763259887695
1900,221.352182048,valid,3,28.42296600341797
1910,222.500473627,train,0,20.455156326293945
1910,222.500473627,train,1,20.010116577148438
1910,222.500473627,train,2,20.555160522460938
1910,222.500473627,train,3,28.412246704101562
1920,223.64730028900001,train,0,20.4427490234375
1920,223.64730028900001,train,1,19.993398666381836
1920,223.64730028900001,train,2,20.580852508544922
1920,223.64730028900001,train,3,28.416004180908203
1930,224.795022948,train,0,20.434364318847656
1930,224.795022948,train,1,19.990249633789062
1930,224.795022948,train,2,20.514007568359375
1930,224.795022948,train,3,28.3538818359375
1940,225.941988297,train,0,20.423301696777344
1940,225.941988297,train,1,19.974925994873047
1940,225.941988297,train,2,20.45296287536621
1940,225.941988297,train,3,28.4199275970459
1950,227.089648741,train,0,20.410633087158203
1950,227.089648741,train,1,19.972122192382812
1950,227.089648741,train,2,20.408180236816406
1950,227.089648741,train,3,28.348529815673828
1960,228.235640184,train,0,20.401365280151367
1960,228.235640184,train,1,19.975793838500977
1960,228.235640184,train,2,20.58658790588379
1960,228.235640184,train,3,28.367584228515625
1970,229.38178585400001,train,0,20.393939971923828
1970,229.38178585400001,train,1,19.960926055908203
1970,229.38178585400001,train,2,20.475360870361328
1970,229.38178585400001,train,3,28.36258316040039
1980,230.5295056,train,0,20.385547637939453
1980,230.5295056,train,1,19.953615188598633
1980,230.5295056,train,2,20.49645233154297
1980,230.5295056,train,3,28.41875648498535
1990,231.676573797,train,0,20.37472915649414
1990,231.676573797,train,1,19.948875427246094
1990,231.676573797,train,2,20.453943252563477
1990,231.676573797,train,3,28.35829734802246
2000,232.823904383,train,0,20.361989974975586
2000,232.823904383,train,1,19.93405532836914
2000,232.823904383,train,2,20.443836212158203
2000,232.823904383,train,3,28.35943603515625
2000,232.86450252,valid,0,20.361440658569336
2000,232.86450252,valid,1,19.942800521850586
2000,232.86450252,valid,2,20.50844383239746
2000,232.86450252,valid,3,28.34349822998047
2010,234.012433059,train,0,20.35558319091797
2010,234.012433059,train,1,19.938278198242188
2010,234.012433059,train,2,20.371440887451172
2010,234.012433059,train,3,28.324119567871094
2020,235.160750459,train,0,20.344219207763672
2020,235.160750459,train,1,19.934478759765625
2020,235.160750459,train,2,20.368886947631836
2020,235.160750459,train,3,28.30824089050293
2030,236.307512879,train,0,20.331748962402344
2030,236.307512879,train,1,19.919631958007812
2030,236.307512879,train,2,20.41301155090332
2030,236.307512879,train,3,28.413393020629883
2040,237.454476447,train,0,20.320148468017578
2040,237.454476447,train,1,19.912715911865234
2040,237.454476447,train,2,20.383441925048828
2040,237.454476447,train,3,28.437175750732422
2050,238.600466989,train,0,20.310508728027344
2050,238.600466989,train,1,19.903514862060547
2050,238.600466989,train,2,20.41440200805664
2050,238.600466989,train,3,28.362091064453125
2060,239.747145685,train,0,20.301040649414062
2060,239.747145685,train,1,19.903518676757812
2060,239.747145685,train,2,20.319942474365234
2060,239.747145685,train,3,28.326419830322266
2070,240.893371835,train,0,20.289194107055664
2070,240.893371835,train,1,19.900733947753906
2070,240.893371835,train,2,20.38935089111328
2070,240.893371835,train,3,28.296295166015625
2080,242.040000591,train,0,20.27778434753418
2080,242.040000591,train,1,19.874860763549805
2080,242.040000591,train,2,20.336097717285156
2080,242.040000591,train,3,28.34178352355957
2090,243.186781292,train,0,20.268409729003906
2090,243.186781292,train,1,19.86697006225586
2090,243.186781292,train,2,20.391754150390625
2090,243.186781292,train,3,28.312150955200195
2100,244.33300776800002,train,0,20.256086349487305
2100,244.33300776800002,train,1,19.87969970703125
2100,244.33300776800002,train,2,20.451602935791016
2100,244.33300776800002,train,3,28.335905075073242
2100,244.37327764900002,valid,0,20.256481170654297
2100,244.37327764900002,valid,1,19.876005172729492
2100,244.37327764900002,valid,2,20.380708694458008
2100,244.37327764900002,valid,3,28.260286331176758
2110,245.520983929,train,0,20.24835968017578
2110,245.520983929,train,1,19.86642837524414
2110,245.520983929,train,2,20.349132537841797
2110,245.520983929,train,3,28.339096069335938
2120,246.666932154,train,0,20.237323760986328
2120,246.666932154,train,1,19.87281608581543
2120,246.666932154,train,2,20.52313232421875
2120,246.666932154,train,3,28.266544342041016
2130,247.813920878,train,0,20.22799301147461
2130,247.813920878,train,1,19.855812072753906
2130,247.813920878,train,2,20.389204025268555
2130,247.813920878,train,3,28.243452072143555
2140,248.960526134,train,0,20.218021392822266
2140,248.960526134,train,1,19.85727310180664
2140,248.960526134,train,2,20.33808135986328
2140,248.960526134,train,3,28.263702392578125
2150,250.107866436,train,0,20.207298278808594
2150,250.107866436,train,1,19.841869354248047
2150,250.107866436,train,2,20.320308685302734
2150,250.107866436,train,3,28.277938842773438
2160,251.255174361,train,0,20.195735931396484
2160,251.255174361,train,1,19.84480857849121
2160,251.255174361,train,2,20.37251091003418
2160,251.255174361,train,3,28.25688934326172
2170,252.401157141,train,0,20.1853084564209
2170,252.401157141,train,1,19.82756996154785
2170,252.401157141,train,2,20.25143814086914
2170,252.401157141,train,3,28.235729217529297
2180,253.54902913,train,0,20.172718048095703
2180,253.54902913,train,1,19.825029373168945
2180,253.54902913,train,2,20.284408569335938
2180,253.54902913,train,3,28.233640670776367
2190,254.695448334,train,0,20.161102294921875
2190,254.695448334,train,1,19.819622039794922
2190,254.695448334,train,2,20.264404296875
2190,254.695448334,train,3,28.18560791015625
2200,255.841856227,train,0,20.1524658203125
2200,255.841856227,train,1,19.819961547851562
2200,255.841856227,train,2,20.28368377685547
2200,255.841856227,train,3,28.289627075195312
2200,255.88253581100003,valid,0,20.149826049804688
2200,255.88253581100003,valid,1,19.821413040161133
2200,255.88253581100003,valid,2,20.288345336914062
2200,255.88253581100003,valid,3,28.144325256347656
2210,257.029672979,train,0,20.140186309814453
2210,257.029672979,train,1,19.79712677001953
2210,257.029672979,train,2,20.17053985595703
2210,257.029672979,train,3,28.210662841796875
2220,258.177164713,train,0,20.12866973876953
2220,258.177164713,train,1,19.79977035522461
2220,258.177164713,train,2,20.139129638671875
2220,258.177164713,train,3,28.17624282836914
2230,259.323699706,train,0,20.11809539794922
2230,259.323699706,train,1,19.80040740966797
2230,259.323699706,train,2,20.239913940429688
2230,259.323699706,train,3,28.240806579589844
2240,260.471025979,train,0,20.104961395263672
2240,260.471025979,train,1,19.780261993408203
2240,260.471025979,train,2,20.236202239990234
2240,260.471025979,train,3,28.24118423461914
2250,261.61770184200003,train,0,20.094348907470703
2250,261.61770184200003,train,1,19.780475616455078
2250,261.61770184200003,train,2,20.208072662353516
2250,261.61770184200003,train,3,28.1402587890625
2260,262.76463207300003,train,0,20.0844783782959
2260,262.76463207300003,train,1,19.771940231323242
2260,262.76463207300003,train,2,20.220260620117188
2260,262.76463207300003,train,3,28.133779525756836
2270,263.913631076,train,0,20.072826385498047
2270,263.913631076,train,1,19.771839141845703
2270,263.913631076,train,2,20.18572235107422
2270,263.913631076,train,3,28.14539337158203
2280,265.064579211,train,0,20.06212615966797
2280,265.064579211,train,1,19.760425567626953
2280,265.064579211,train,2,20.211292266845703
2280,265.064579211,train,3,28.196548461914062
2290,266.210507121,train,0,20.048728942871094
2290,266.210507121,train,1,19.751930236816406
2290,266.210507121,train,2,20.231853485107422
2290,266.210507121,train,3,28.01675796508789
2300,267.356830518,train,0,20.040164947509766
2300,267.356830518,train,1,19.747224807739258
2300,267.356830518,train,2,20.20200538635254
2300,267.356830518,train,3,28.100364685058594
2300,267.398229455,valid,0,20.039287567138672
2300,267.398229455,valid,1,19.74920654296875
2300,267.398229455,valid,2,20.185089111328125
2300,267.398229455,valid,3,28.08847427368164
2310,268.545025231,train,0,20.031944274902344
2310,268.545025231,train,1,19.74081039428711
2310,268.545025231,train,2,20.110822677612305
2310,268.545025231,train,3,28.072372436523438
2320,269.691582817,train,0,20.019010543823242
2320,269.691582817,train,1,19.73394203186035
2320,269.691582817,train,2,20.295860290527344
2320,269.691582817,train,3,28.129194259643555
2330,270.838045625,train,0,20.008480072021484
2330,270.838045625,train,1,19.72338104248047
2330,270.838045625,train,2,20.209794998168945
2330,270.838045625,train,3,28.143823623657227
2340,271.984243777,train,0,19.996288299560547
2340,271.984243777,train,1,19.720746994018555
2340,271.984243777,train,2,20.201082229614258
2340,271.984243777,train,3,28.17555809020996
2350,273.130189276,train,0,19.988666534423828
2350,273.130189276,train,1,19.718856811523438
2350,273.130189276,train,2,20.338104248046875
2350,273.130189276,train,3,28.107746124267578
2360,274.27645493800003,train,0,19.978893280029297
2360,274.27645493800003,train,1,19.703449249267578
2360,274.27645493800003,train,2,20.149394989013672
2360,274.27645493800003,train,3,28.024471282958984
2370,275.42284064300003,train,0,19.964767456054688
2370,275.42284064300003,train,1,19.699588775634766
2370,275.42284064300003,train,2,20.169696807861328
2370,275.42284064300003,train,3,28.06334114074707
2380,276.569056443,train,0,19.956480026245117
2380,276.569056443,train,1,19.70193099975586
2380,276.569056443,train,2,20.295455932617188
2380,276.569056443,train,3,28.059429168701172
2390,277.715551411,train,0,19.944873809814453
2390,277.715551411,train,1,19.6893310546875
2390,277.715551411,train,2,20.218814849853516
2390,277.715551411,train,3,28.04463768005371
2400,278.86212588,train,0,19.932411193847656
2400,278.86212588,train,1,19.686630249023438
2400,278.86212588,train,2,20.12261962890625
2400,278.86212588,train,3,28.016016006469727
2400,278.902801625,valid,0,19.93023681640625
2400,278.902801625,valid,1,19.67596435546875
2400,278.902801625,valid,2,20.1158447265625
2400,278.902801625,valid,3,28.053565979003906
2410,280.049459781,train,0,19.920276641845703
2410,280.049459781,train,1,19.68120002746582
2410,280.049459781,train,2,20.040626525878906
2410,280.049459781,train,3,27.886642456054688
2420,281.198043498,train,0,19.908554077148438
2420,281.198043498,train,1,19.64966583251953
2420,281.198043498,train,2,20.05105209350586
2420,281.198043498,train,3,28.0712890625
2430,282.344925044,train,0,19.89944839477539
2430,282.344925044,train,1,19.669677734375
2430,282.344925044,train,2,20.14588737487793
2430,282.344925044,train,3,28.100040435791016
2440,283.491810572,train,0,19.888334274291992
2440,283.491810572,train,1,19.668567657470703
2440,283.491810572,train,2,20.119102478027344
2440,283.491810572,train,3,27.996315002441406
2450,284.637875043,train,0,19.879117965698242
2450,284.637875043,train,1,19.662599563598633
2450,284.637875043,train,2,20.064218521118164
2450,284.637875043,train,3,27.95325469970703
2460,285.78410599,train,0,19.866422653198242
2460,285.78410599,train,1,19.647247314453125
2460,285.78410599,train,2,20.116439819335938
2460,285.78410599,train,3,28.066486358642578
2470,286.930368654,train,0,19.855825424194336
2470,286.930368654,train,1,19.656410217285156
2470,286.930368654,train,2,20.102924346923828
2470,286.930368654,train,3,27.9374942779541
2480,288.076842544,train,0,19.843637466430664
2480,288.076842544,train,1,19.641267776489258
2480,288.076842544,train,2,19.996578216552734
2480,288.076842544,train,3,27.944988250732422
2490,289.223656584,train,0,19.831974029541016
2490,289.223656584,train,1,19.630823135375977
2490,289.223656584,train,2,20.036075592041016
2490,289.223656584,train,3,27.995302200317383
2500,290.369684543,train,0,19.82211685180664
2500,290.369684543,train,1,19.631175994873047
2500,290.369684543,train,2,20.044696807861328
2500,290.369684543,train,3,27.987327575683594
2500,290.409862533,valid,0,19.822160720825195
2500,290.409862533,valid,1,19.653961181640625
2500,290.409862533,valid,2,20.128101348876953
2500,290.409862533,valid,3,27.939733505249023
2510,291.556040022,train,0,19.812698364257812
2510,291.556040022,train,1,19.63735580444336
2510,291.556040022,train,2,20.04441261291504
2510,291.556040022,train,3,27.941822052001953
2520,292.702394793,train,0,19.798931121826172
2520,292.702394793,train,1,19.61224365234375
2520,292.702394793,train,2,19.910900115966797
2520,292.702394793,train,3,27.88833236694336
2530,293.849672528,train,0,19.78811264038086
2530,293.849672528,train,1,19.6107177734375
2530,293.849672528,train,2,20.019813537597656
2530,293.849672528,train,3,27.96675682067871
2540,294.997315796,train,0,19.780452728271484
2540,294.997315796,train,1,19.604759216308594
2540,294.997315796,train,2,20.010608673095703
2540,294.997315796,train,3,27.94160270690918
2550,296.146779676,train,0,19.77086639404297
2550,296.146779676,train,1,19.596834182739258
2550,296.146779676,train,2,20.067584991455078
2550,296.146779676,train,3,27.929977416992188
2560,297.293485071,train,0,19.75760841369629
2560,297.293485071,train,1,19.602933883666992
2560,297.293485071,train,2,20.003826141357422
2560,297.293485071,train,3,27.861820220947266
2570,298.440637059,train,0,19.750415802001953
2570,298.440637059,train,1,19.604642868041992
2570,298.440637059,train,2,20.01061248779297
2570,298.440637059,train,3,27.96222686767578
2580,299.587033212,train,0,19.73649787902832
2580,299.587033212,train,1,19.577285766601562
2580,299.587033212,train,2,20.074138641357422
2580,299.587033212,train,3,27.865833282470703
2590,300.734905991,train,0,19.724842071533203
2590,300.734905991,train,1,19.574750900268555
2590,300.734905991,train,2,20.026840209960938
2590,300.734905991,train,3,27.935028076171875
2600,301.881171392,train,0,19.717376708984375
2600,301.881171392,train,1,19.567564010620117
2600,301.881171392,train,2,19.92673110961914
2600,301.881171392,train,3,27.838075637817383
2600,301.921601898,valid,0,19.718793869018555
2600,301.921601898,valid,1,19.56755828857422
2600,301.921601898,valid,2,19.98259162902832
2600,301.921601898,valid,3,27.948575973510742
2610,303.067898742,train,0,19.706632614135742
2610,303.067898742,train,1,19.556018829345703
2610,303.067898742,train,2,19.892578125
2610,303.067898742,train,3,27.865623474121094
2620,304.21382267,train,0,19.69683074951172
2620,304.21382267,train,1,19.560626983642578
2620,304.21382267,train,2,19.863298416137695
2620,304.21382267,train,3,27.749652862548828
2630,305.359886464,train,0,19.689437866210938
2630,305.359886464,train,1,19.568328857421875
2630,305.359886464,train,2,19.93235969543457
2630,305.359886464,train,3,27.831451416015625
2640,306.50638538100003,train,0,19.675443649291992
2640,306.50638538100003,train,1,19.562999725341797
2640,306.50638538100003,train,2,20.112030029296875
2640,306.50638538100003,train,3,27.899349212646484
2650,307.652936276,train,0,19.661386489868164
2650,307.652936276,train,1,19.54102325439453
2650,307.652936276,train,2,19.883872985839844
2650,307.652936276,train,3,27.80083656311035
2660,308.799453756,train,0,19.651519775390625
2660,308.799453756,train,1,19.54776954650879
2660,308.799453756,train,2,19.961925506591797
2660,308.799453756,train,3,27.826126098632812
2670,309.947764055,train,0,19.641468048095703
2670,309.947764055,train,1,19.54033088684082
2670,309.947764055,train,2,19.991806030273438
2670,309.947764055,train,3,27.79430389404297
2680,311.095438363,train,0,19.628559112548828
2680,311.095438363,train,1,19.535316467285156
2680,311.095438363,train,2,19.973968505859375
2680,311.095438363,train,3,27.703954696655273
2690,312.241551108,train,0,19.61927032470703
2690,312.241551108,train,1,19.530210494995117
2690,312.241551108,train,2,19.959779739379883
2690,312.241551108,train,3,27.835346221923828
2700,313.387483813,train,0,19.60968780517578
2700,313.387483813,train,1,19.525867462158203
2700,313.387483813,train,2,19.933523178100586
2700,313.387483813,train,3,27.752958297729492
2700,313.42786852,valid,0,19.608762741088867
2700,313.42786852,valid,1,19.529590606689453
2700,313.42786852,valid,2,19.955345153808594
2700,313.42786852,valid,3,27.678678512573242
2710,314.574406591,train,0,19.598901748657227
2710,314.574406591,train,1,19.512413024902344
2710,314.574406591,train,2,19.945358276367188
2710,314.574406591,train,3,27.759334564208984
2720,315.72044791,train,0,19.585872650146484
2720,315.72044791,train,1,19.513118743896484
2720,315.72044791,train,2,19.95360565185547
2720,315.72044791,train,3,27.759967803955078
2730,316.86642165,train,0,19.57710075378418
2730,316.86642165,train,1,19.507232666015625
2730,316.86642165,train,2,19.92681121826172
2730,316.86642165,train,3,27.742210388183594
2740,318.012568988,train,0,19.565956115722656
2740,318.012568988,train,1,19.488828659057617
2740,318.012568988,train,2,19.904285430908203
2740,318.012568988,train,3,27.83916473388672
2750,319.158967267,train,0,19.555818557739258
2750,319.158967267,train,1,19.504419326782227
2750,319.158967267,train,2,19.918136596679688
2750,319.158967267,train,3,27.789762496948242
2760,320.305609935,train,0,19.544130325317383
2760,320.305609935,train,1,19.474456787109375
2760,320.305609935,train,2,19.94642448425293
2760,320.305609935,train,3,27.777156829833984
2770,321.451585586,train,0,19.535354614257812
2770,321.451585586,train,1,19.47986602783203
2770,321.451585586,train,2,19.863985061645508
2770,321.451585586,train,3,27.849008560180664
2780,322.598428892,train,0,19.52191925048828
2780,322.598428892,train,1,19.48615074157715
2780,322.598428892,train,2,19.80545997619629
2780,322.598428892,train,3,27.746746063232422
2790,323.744601951,train,0,19.51120376586914
2790,323.744601951,train,1,19.462812423706055
2790,323.744601951,train,2,19.75420379638672
2790,323.744601951,train,3,27.668323516845703
2800,324.891115508,train,0,19.502092361450195
2800,324.891115508,train,1,19.47115707397461
2800,324.891115508,train,2,19.844478607177734
2800,324.891115508,train,3,27.763248443603516
2800,324.931740411,valid,0,19.501115798950195
2800,324.931740411,valid,1,19.461225509643555
2800,324.931740411,valid,2,19.908409118652344
2800,324.931740411,valid,3,27.830045700073242
2810,326.078243001,train,0,19.49288558959961
2810,326.078243001,train,1,19.46820068359375
2810,326.078243001,train,2,19.838844299316406
2810,326.078243001,train,3,27.710880279541016
2820,327.226399389,train,0,19.482040405273438
2820,327.226399389,train,1,19.458152770996094
2820,327.226399389,train,2,19.929569244384766
2820,327.226399389,train,3,27.80356216430664
2830,328.374717912,train,0,19.470745086669922
2830,328.374717912,train,1,19.46731185913086
2830,328.374717912,train,2,19.86676788330078
2830,328.374717912,train,3,27.675495147705078
2840,329.522958839,train,0,19.463327407836914
2840,329.522958839,train,1,19.44507598876953
2840,329.522958839,train,2,19.752676010131836
2840,329.522958839,train,3,27.538110733032227
2850,330.670225042,train,0,19.452213287353516
2850,330.670225042,train,1,19.4473934173584
2850,330.670225042,train,2,19.884212493896484
2850,330.670225042,train,3,27.661657333374023
2860,331.816301207,train,0,19.439922332763672
2860,331.816301207,train,1,19.44194984436035
2860,331.816301207,train,2,19.777870178222656
2860,331.816301207,train,3,27.697586059570312
2870,332.963284729,train,0,19.428016662597656
2870,332.963284729,train,1,19.4334774017334
2870,332.963284729,train,2,19.80788803100586
2870,332.963284729,train,3,27.62527084350586
2880,334.11053136,train,0,19.418712615966797
2880,334.11053136,train,1,19.422325134277344
2880,334.11053136,train,2,19.73028564453125
2880,334.11053136,train,3,27.5009765625
2890,335.257207947,train,0,19.4078311920166
2890,335.257207947,train,1,19.416793823242188
2890,335.257207947,train,2,19.790884017944336
2890,335.257207947,train,3,27.65021324157715
2900,336.403498593,train,0,19.39276123046875
2900,336.403498593,train,1,19.410356521606445
2900,336.403498593,train,2,19.794694900512695
2900,336.403498593,train,3,27.651653289794922
2900,336.444015379,valid,0,19.391874313354492
2900,336.444015379,valid,1,19.408531188964844
2900,336.444015379,valid,2,19.79682731628418
2900,336.444015379,valid,3,27.699546813964844
2910,337.591932621,train,0,19.383853912353516
2910,337.591932621,train,1,19.41283416748047
2910,337.591932621,train,2,19.81439971923828
2910,337.591932621,train,3,27.550151824951172
2920,338.740257254,train,0,19.371395111083984
2920,338.740257254,train,1,19.403993606567383
2920,338.740257254,train,2,19.696666717529297
2920,338.740257254,train,3,27.614593505859375
2930,339.886818935,train,0,19.362506866455078
2930,339.886818935,train,1,19.39842987060547
2930,339.886818935,train,2,19.761672973632812
2930,339.886818935,train,3,27.541770935058594
2940,341.033441618,train,0,19.35497283935547
2940,341.033441618,train,1,19.402925491333008
2940,341.033441618,train,2,19.857929229736328
2940,341.033441618,train,3,27.635971069335938
2950,342.180301515,train,0,19.34648895263672
2950,342.180301515,train,1,19.398366928100586
2950,342.180301515,train,2,19.91631317138672
2950,342.180301515,train,3,27.79784393310547
2960,343.327595264,train,0,19.33477210998535
2960,343.327595264,train,1,19.382034301757812
2960,343.327595264,train,2,19.759706497192383
2960,343.327595264,train,3,27.576560974121094
2970,344.474113101,train,0,19.327964782714844
2970,344.474113101,train,1,19.405330657958984
2970,344.474113101,train,2,19.852996826171875
2970,344.474113101,train,3,27.44137191772461
2980,345.620941001,train,0,19.314939498901367
2980,345.620941001,train,1,19.376888275146484
2980,345.620941001,train,2,19.737770080566406
2980,345.620941001,train,3,27.501859664916992
2990,346.767336811,train,0,19.30419921875
2990,346.767336811,train,1,19.37218475341797
2990,346.767336811,train,2,19.76388168334961
2990,346.767336811,train,3,27.582075119018555
3000,347.914143614,train,0,19.291887283325195
3000,347.914143614,train,1,19.36697769165039
3000,347.914143614,train,2,19.753536224365234
3000,347.914143614,train,3,27.613962173461914
3000,347.954634118,valid,0,19.29287338256836
