step,wallclock_seconds,split,loss
560,66.881601077,train,2.061169147491455
570,68.029851101,train,2.0254435539245605
580,69.177027818,train,2.0832901000976562
590,70.324504133,train,2.034186840057373
600,71.471337805,train,2.0911355018615723
600,71.513457771,valid,2.0044329166412354
610,72.660220913,train,2.091891050338745
620,73.807542233,train,2.1175174713134766
630,74.956599974,train,2.0084433555603027
640,76.10346513500001,train,2.066194772720337
650,77.250594918,train,1.979283332824707
660,78.397616024,train,2.0226693153381348
670,79.544142513,train,2.048442840576172
680,80.693262421,train,2.0068087577819824
690,81.840131758,train,2.0482959747314453
700,82.987023573,train,2.008822202682495
700,83.02866660400001,valid,2.058072566986084
710,84.175141205,train,2.006890296936035
720,85.322970986,train,2.0517897605895996
730,86.471373282,train,1.9376225471496582
740,87.623781678,train,1.9976235628128052
750,88.776116312,train,1.9506765604019165
760,89.930168444,train,1.9629822969436646
770,91.08358862200001,train,2.0208024978637695
780,92.234170389,train,1.940627098083496
790,93.386920585,train,1.939847707748413
800,94.540813719,train,1.9293125867843628
800,94.583814575,valid,1.9672905206680298
810,95.738631359,train,1.9549652338027954
820,96.89480423900001,train,1.946763038635254
830,98.050908612,train,1.9028801918029785
840,99.203364992,train,1.902024745941162
850,100.358200787,train,1.9362268447875977
860,101.514241174,train,1.9429872035980225
870,102.669109871,train,1.9310152530670166
880,103.821139096,train,1.8867418766021729
890,104.971080833,train,1.941413402557373
900,106.119575821,train,1.9497113227844238
900,106.161712296,valid,1.90749192237854
910,107.31280455,train,1.9718480110168457
920,108.467655621,train,1.9576153755187988
930,109.622063075,train,1.9324464797973633
940,110.77588554,train,1.8894093036651611
950,111.92511403900001,train,1.8778306245803833
960,113.078091156,train,1.9186720848083496
970,114.22804512,train,1.9204950332641602
980,115.376234031,train,1.8625059127807617
990,116.525346064,train,1.9041138887405396
1000,117.674064218,train,1.9048988819122314
1000,117.71511136400001,valid,1.9365739822387695
1010,118.86334520700001,train,1.9269412755966187
1020,120.010399275,train,1.8434545993804932
1030,121.15722007400001,train,1.873336911201477
1040,122.304483326,train,1.9048665761947632
1050,123.452142218,train,1.8657960891723633
1060,124.599047266,train,1.9052762985229492
1070,125.747154037,train,1.878487229347229
1080,126.89425549,train,1.8375029563903809
1090,128.040953162,train,1.9000972509384155
1100,129.187369962,train,1.801839828491211
1100,129.229179679,valid,1.8819048404693604
1110,130.376389953,train,1.8152225017547607
1120,131.52292588,train,1.8824113607406616
1130,132.669707878,train,1.8796347379684448
1140,133.816648133,train,1.8318895101547241
1150,134.962943794,train,1.860595941543579
1160,136.109800851,train,1.8368456363677979
1170,137.25724282800002,train,1.88228440284729
1180,138.404141563,train,1.8409737348556519
1190,139.550611485,train,1.8539232015609741
1200,140.697421005,train,1.837893009185791
1200,140.738226993,valid,1.8395894765853882
1210,141.885396765,train,1.8226490020751953
1220,143.032365699,train,1.8018877506256104
1230,144.17902776100001,train,1.8972852230072021
1240,145.325429077,train,1.8750653266906738
1250,146.471861939,train,1.8685848712921143
1260,147.618974082,train,1.8466241359710693
1270,148.765029429,train,1.8161823749542236
1280,149.914292447,train,1.7806720733642578
1290,151.060769707,train,1.8050730228424072
1300,152.208914585,train,1.8211406469345093
1300,152.249791112,valid,1.8176219463348389
1310,153.39615314,train,1.7980046272277832
1320,154.542880594,train,1.8034721612930298
1330,155.689482883,train,1.8348463773727417
1340,156.835813126,train,1.7497456073760986
1350,157.98292841,train,1.8369978666305542
1360,159.129357145,train,1.7782227993011475
1370,160.276142907,train,1.7915022373199463
1380,161.423095513,train,1.7716395854949951
1390,162.572201627,train,1.8376376628875732
1400,163.721290432,train,1.8154027462005615
1400,163.762196268,valid,1.7441234588623047
1410,164.908811599,train,1.750868797302246
1420,166.054863895,train,1.804736614227295
1430,167.201821608,train,1.7290949821472168
1440,168.351355725,train,1.7996670007705688
1450,169.498949654,train,1.761908769607544
1460,170.646168459,train,1.8803086280822754
1470,171.792790513,train,1.717042088508606
1480,172.939885959,train,1.7609317302703857
1490,174.087474463,train,1.7863181829452515
1500,175.235194606,train,1.7736928462982178
1500,175.275648338,valid,1.813657522201538
1510,176.42191120500001,train,1.7151942253112793
1520,177.568822818,train,1.7893600463867188
1530,178.715184034,train,1.8057975769042969
1540,179.861905204,train,1.7583976984024048
1550,181.007978592,train,1.79896879196167
1560,182.154493774,train,1.7556217908859253
1570,183.301056808,train,1.762439250946045
1580,184.448535621,train,1.725794792175293
1590,185.597126952,train,1.7506976127624512
1600,186.743903718,train,1.7915925979614258
1600,186.785626393,valid,1.677602767944336
1610,187.931972609,train,1.7944846153259277
1620,189.07916467500002,train,1.806545376777649
1630,190.226125867,train,1.7913265228271484
1640,191.374122359,train,1.772500991821289
1650,192.521656463,train,1.7676501274108887
1660,193.67080671,train,1.7881567478179932
1670,194.818224037,train,1.737721562385559
1680,195.96595859800001,train,1.7699024677276611
1690,197.112779299,train,1.7714769840240479
1700,198.259901426,train,1.739958643913269
1700,198.300618673,valid,1.7592694759368896
1710,199.448101015,train,1.7769875526428223
1720,200.596106774,train,1.7347326278686523
1730,201.744297086,train,1.7259982824325562
1740,202.893025606,train,1.7591063976287842
1750,204.042955514,train,1.7037835121154785
1760,205.191961809,train,1.721142292022705
1770,206.338651807,train,1.6975187063217163
1780,207.48545052400002,train,1.748441457748413
1790,208.63481702,train,1.6868314743041992
1800,209.78462751200001,train,1.7326961755752563
1800,209.826228647,valid,1.8041387796401978
1810,210.977720818,train,1.688058614730835
1820,212.12725440100002,train,1.693772792816162
1830,213.275821509,train,1.694962978363037
1840,214.42250396,train,1.7492475509643555
1850,215.570121765,train,1.7066760063171387
1860,216.717577589,train,1.7456612586975098
1870,217.865958869,train,1.7266535758972168
1880,219.016274334,train,1.7694305181503296
1890,220.163967416,train,1.7562038898468018
1900,221.310852108,train,1.7325689792633057
1900,221.351595155,valid,1.771561622619629
1910,222.499709186,train,1.7243413925170898
1920,223.646469059,train,1.7102394104003906
1930,224.794072229,train,1.7197450399398804
1940,225.940980649,train,1.6681716442108154
1950,227.088804461,train,1.730080008506775
1960,228.23498208200002,train,1.753857135772705
1970,229.381004113,train,1.7328557968139648
1980,230.528509781,train,1.7021145820617676
1990,231.675293362,train,1.6898200511932373
2000,232.823116852,train,1.650970458984375
2000,232.863924607,valid,1.7169852256774902
2010,234.01160700900002,train,1.6980769634246826
2020,235.159879489,train,1.7655491828918457
2030,236.306445782,train,1.673346757888794
2040,237.453790245,train,1.648172378540039
2050,238.599739307,train,1.7182583808898926
2060,239.746375134,train,1.6960229873657227
2070,240.892703852,train,1.6926040649414062
2080,242.039040432,train,1.6695836782455444
2090,243.185830743,train,1.6862413883209229
2100,244.332305696,train,1.689866065979004
2100,244.372763545,valid,1.75274658203125
2110,245.520390886,train,1.5944219827651978
2120,246.666256612,train,1.7140638828277588
2130,247.812988829,train,1.6843247413635254
2140,248.959641674,train,1.6945791244506836
2150,250.107037456,train,1.6765761375427246
2160,251.25445051900002,train,1.711545705795288
2170,252.400351431,train,1.734351634979248
2180,253.54819163,train,1.6938185691833496
2190,254.69460540400001,train,1.704547643661499
2200,255.84104733600003,train,1.6355432271957397
2200,255.882034207,valid,1.7224074602127075
2210,257.028621991,train,1.6851965188980103
2220,258.176271684,train,1.6821526288986206
2230,259.322888975,train,1.661539912223816
2240,260.470146569,train,1.6783392429351807
2250,261.616875582,train,1.6806981563568115
2260,262.763893861,train,1.7173635959625244
2270,263.912657517,train,1.6911684274673462
2280,265.06378412,train,1.6599189043045044
2290,266.209704171,train,1.7247848510742188
2300,267.355874589,train,1.6942764520645142
2300,267.397600992,valid,1.6909902095794678
2310,268.544280179,train,1.7120896577835083
2320,269.690550379,train,1.707135558128357
2330,270.837305113,train,1.619293451309204
2340,271.983676253,train,1.6691129207611084
2350,273.129382766,train,1.6060148477554321
2360,274.275770446,train,1.6730180978775024
2370,275.422143201,train,1.703871726989746
2380,276.568312581,train,1.6821341514587402
2390,277.71478618,train,1.6659915447235107
2400,278.861194961,train,1.673525094985962
2400,278.90235210000003,valid,1.6500563621520996
2410,280.048821568,train,1.6984882354736328
2420,281.195915723,train,1.6806702613830566
2430,282.343432531,train,1.6238881349563599
2440,283.49111496,train,1.6526931524276733
2450,284.637130532,train,1.6711721420288086
2460,285.783340388,train,1.642380952835083
2470,286.929479025,train,1.686436414718628
2480,288.076124152,train,1.6796581745147705
2490,289.222795044,train,1.6701209545135498
2500,290.3690307,train,1.6701112985610962
2500,290.409367148,valid,1.6335391998291016
2510,291.55534153,train,1.680401086807251
2520,292.701535273,train,1.6759920120239258
2530,293.848828968,train,1.6596848964691162
2540,294.995916013,train,1.5849432945251465
2550,296.146015785,train,1.6505848169326782
2560,297.292629361,train,1.661865234375
2570,298.43978720900003,train,1.6345269680023193
2580,299.586196562,train,1.709007978439331
2590,300.734286019,train,1.6203869581222534
2600,301.880443371,train,1.6941282749176025
2600,301.921112614,valid,1.6045591831207275
2610,303.067276769,train,1.6592390537261963
2620,304.213225877,train,1.642810344696045
2630,305.359142783,train,1.6225214004516602
2640,306.50562191,train,1.5988293886184692
2650,307.651730291,train,1.6465986967086792
2660,308.798704545,train,1.6363165378570557
2670,309.946727947,train,1.7184643745422363
2680,311.094591363,train,1.6820322275161743
2690,312.240908366,train,1.5950827598571777
2700,313.386832911,train,1.5910491943359375
2700,313.427346037,valid,1.6353418827056885
2710,314.5735957,train,1.6703085899353027
2720,315.719711509,train,1.6609561443328857
2730,316.865692539,train,1.6552865505218506
2740,318.011866446,train,1.6222820281982422
2750,319.158197566,train,1.623755693435669
2760,320.304917753,train,1.6236865520477295
2770,321.450991153,train,1.5625228881835938
2780,322.597589762,train,1.6258857250213623
2790,323.74382844,train,1.6198182106018066
2800,324.890275848,train,1.6293699741363525
2800,324.931261407,valid,1.5796304941177368
2810,326.077489939,train,1.6642451286315918
2820,327.225568619,train,1.649585247039795
2830,328.373742023,train,1.6246258020401
2840,329.52196743,train,1.609238862991333
2850,330.66930743300003,train,1.6477607488632202
2860,331.815469587,train,1.650277853012085
2870,332.962527158,train,1.6548173427581787
2880,334.109377684,train,1.6244328022003174
2890,335.256512875,train,1.5947357416152954
2900,336.402778142,train,1.6708587408065796
2900,336.443482625,valid,1.6342194080352783
2910,337.59112712,train,1.6642838716506958
2920,338.739416164,train,1.6066980361938477
2930,339.886039724,train,1.621627688407898
2940,341.03262829700003,train,1.6553740501403809
2950,342.179413565,train,1.583005428314209
2960,343.326737774,train,1.6513769626617432
2970,344.473257951,train,1.6728506088256836
2980,345.620041511,train,1.6038686037063599
2990,346.766519721,train,1.6252000331878662
3000,347.913397883,train,1.610213041305542
3000,347.954047315,valid,1.5456408262252808
3010,349.100969751,train,1.616236686706543
3020,350.247577152,train,1.6053016185760498
3030,351.395351211,train,1.5772597789764404
3040,352.541644158,train,1.6407678127288818
3050,353.688242048,train,1.5896799564361572
3060,354.836696475,train,1.5828768014907837
3070,355.983858028,train,1.594069480895996
3080,357.130493026,train,1.5785672664642334
3090,358.278092912,train,1.59722900390625
3100,359.42622327,train,1.5897862911224365
3100,359.467504775,valid,1.5703041553497314
3110,360.614192799,train,1.5651757717132568
3120,361.761296109,train,1.5669403076171875
3130,362.90863076200003,train,1.6462795734405518
3140,364.055529672,train,1.6286038160324097
3150,365.201656533,train,1.61433744430542
