step,wallclock_seconds,split,loss
0,2.311616759,train,9.25011157989502
0,2.340820455,valid,9.254579544067383
10,3.1984637389999997,train,8.684137344360352
20,3.982429383,train,7.50369930267334
30,4.7644065730000005,train,6.15915584564209
40,5.546406736,train,5.060504913330078
50,6.327374666999999,train,4.425741195678711
60,7.110305856,train,3.9882636070251465
70,7.892305309999999,train,3.717522621154785
80,8.673887391,train,3.3930604457855225
90,9.455499081,train,3.459850788116455
100,10.236850166,train,3.253293991088867
100,10.263752532,valid,3.1761045455932617
110,11.044489228,train,3.237583637237549
120,11.826149368,train,3.164672374725342
130,12.610442568,train,2.9316964149475098
140,13.392019432,train,2.885608196258545
150,14.172744923999998,train,2.9467885494232178
160,14.953676759999999,train,2.772343635559082
170,15.734403774999999,train,2.7925326824188232
180,16.515225054000002,train,2.6743052005767822
190,17.295977155000003,train,2.7027368545532227
200,18.077525769,train,2.618661642074585
200,18.103683581000002,valid,2.5666682720184326
210,18.884835358,train,2.5720596313476562
220,19.665777948000002,train,2.6542763710021973
230,20.446464078,train,2.5999839305877686
240,21.227251031,train,2.520355701446533
250,22.008036742,train,2.5755412578582764
260,22.789109956,train,2.404926061630249
270,23.570003344,train,2.427079916000366
280,24.351866497,train,2.4360294342041016
290,25.132585704,train,2.373493194580078
300,25.915076118,train,2.3619418144226074
300,25.941247021000002,valid,2.3248777389526367
310,26.723124300000002,train,2.332378625869751
320,27.504395046000003,train,2.385852336883545
330,28.28578851,train,2.4139983654022217
340,29.066785802000002,train,2.2860982418060303
350,29.847832115000003,train,2.344759702682495
360,30.628712744000005,train,2.399357318878174
370,31.409498342,train,2.3799943923950195
380,32.190380694,train,2.244215726852417
390,32.970971535000004,train,2.311626672744751
400,33.751941298,train,2.266218423843384
400,33.777781543,valid,2.2447242736816406
410,34.559244409,train,2.211712598800659
420,35.340337621,train,2.2049732208251953
430,36.122208212000004,train,2.259394645690918
440,36.902703843000005,train,2.2635035514831543
450,37.6836371,train,2.1772196292877197
460,38.46430413,train,2.200361490249634
470,39.244951802,train,2.1835038661956787
480,40.025760511,train,2.2184505462646484
490,40.806352778000004,train,2.182936668395996
500,41.587025727000004,train,2.1518092155456543
500,41.612999681,valid,2.2556557655334473
510,42.394405034,train,2.130737066268921
520,43.175013161,train,2.1924827098846436
530,43.955964491,train,2.163003444671631
540,44.736840824,train,2.133762836456299
550,45.517505665,train,2.0529568195343018
560,46.298133873000005,train,2.0639290809631348
570,47.07894286,train,2.1467697620391846
580,47.860044524,train,2.100101947784424
590,48.641404948,train,2.0318164825439453
600,49.42284818,train,2.0451014041900635
600,49.449059582000004,valid,2.1712677478790283
610,50.229909914000004,train,2.0956919193267822
620,51.010889269,train,2.082155227661133
630,51.792059249000005,train,1.9778103828430176
640,52.574047944,train,2.042281150817871
650,53.35494227,train,2.0250258445739746
660,54.137196324,train,2.06272292137146
670,54.919877594,train,1.9986166954040527
680,55.702392276000005,train,2.029397487640381
690,56.485011937,train,2.0477466583251953
700,57.267722518,train,2.061114549636841
700,57.294459755,valid,2.022864580154419
710,58.077539921,train,1.9834072589874268
720,58.863514909,train,2.0308661460876465
730,59.647931416,train,1.9555678367614746
740,60.430038351,train,1.9254570007324219
750,61.211936909,train,1.9257787466049194
760,61.993741496,train,1.9602622985839844
770,62.775455373,train,1.922431468963623
780,63.559166913,train,1.9880352020263672
790,64.341068171,train,1.9238808155059814
800,65.124432278,train,1.9563006162643433
800,65.151235025,valid,1.9388141632080078
810,65.933241142,train,1.8829983472824097
820,66.71505756,train,2.000103235244751
830,67.497538062,train,1.9824392795562744
840,68.280804936,train,1.940981149673462
850,69.064528826,train,1.9323948621749878
860,69.84808649,train,1.9068278074264526
870,70.634164916,train,2.0481386184692383
880,71.420787762,train,1.8889238834381104
890,72.20531424800001,train,1.8787626028060913
900,72.987629756,train,1.8707962036132812
900,73.013977887,valid,1.9282426834106445
910,73.796181442,train,2.031320095062256
920,74.57834820400001,train,1.88161301612854
930,75.360722165,train,1.940485954284668
940,76.14258569500001,train,1.9028589725494385
950,76.92511909,train,1.9182310104370117
960,77.706819627,train,1.8249084949493408
970,78.488966439,train,1.920783281326294
980,79.271842824,train,1.9202898740768433
990,80.057271559,train,1.8501479625701904
