step,wallclock_seconds,split,loss
0,2.2245994150000006,train,9.216500282287598
0,2.277452089,valid,8.815352439880371
10,3.821604199,train,6.804468154907227
20,5.359034631,train,5.428019046783447
30,6.896192194999999,train,4.666140556335449
40,8.433841476,train,4.237817764282227
50,9.971792867,train,3.986086368560791
60,11.50952976,train,3.7706093788146973
70,13.048132235999999,train,3.6871843338012695
80,14.584718155000001,train,3.522482395172119
90,16.121791404,train,3.4307303428649902
100,17.65849064,train,3.2929880619049072
100,17.708848289,valid,3.317136287689209
110,19.245146081999998,train,3.310209274291992
120,20.781603563,train,3.142399549484253
130,22.319046016,train,3.158163547515869
140,23.856444353,train,3.0846142768859863
150,25.394267026,train,2.992532968521118
160,26.931476604,train,2.942607879638672
170,28.4696438,train,2.869166374206543
180,30.006893777000002,train,2.8710110187530518
190,31.544952313000003,train,2.8850269317626953
200,33.082778857,train,2.76359224319458
200,33.134556704,valid,2.7100017070770264
210,34.672264585,train,2.760944128036499
220,36.209852223,train,2.681673526763916
230,37.746554593,train,2.7304177284240723
240,39.286240857,train,2.6091461181640625
250,40.825433859,train,2.599647283554077
260,42.363525006,train,2.6132335662841797
270,43.900588057,train,2.637648582458496
280,45.438375107,train,2.5635623931884766
290,46.976777871,train,2.5130133628845215
300,48.514765951,train,2.5159082412719727
300,48.564987497,valid,2.5352485179901123
310,50.102812854999996,train,2.528508186340332
320,51.640964142,train,2.4125237464904785
330,53.1803088,train,2.4747328758239746
340,54.717859659,train,2.415682792663574
350,56.254499076,train,2.436717987060547
360,57.792633715,train,2.4496047496795654
370,59.329794339,train,2.455142021179199
380,60.86627269,train,2.4411439895629883
390,62.40210071799999,train,2.388786792755127
400,63.938533283000005,train,2.352688789367676
400,63.989176783,valid,2.308729648590088
410,65.526018303,train,2.367640733718872
420,67.061785505,train,2.380138874053955
430,68.599150679,train,2.380469799041748
440,70.136929358,train,2.320923328399658
450,71.674115075,train,2.3335375785827637
460,73.21003848500001,train,2.331120014190674
470,74.748131673,train,2.3152172565460205
480,76.28493499800001,train,2.3141236305236816
490,77.821685625,train,2.3123857975006104
500,79.35716393700001,train,2.2917604446411133
500,79.406943235,valid,2.3218741416931152
510,80.942815819,train,2.2974672317504883
520,82.479030464,train,2.265101194381714
530,84.01619842100001,train,2.319139003753662
540,85.553210843,train,2.2343130111694336
550,87.092432371,train,2.191249370574951
560,88.62900312100001,train,2.235506057739258
570,90.165773873,train,2.234604597091675
580,91.70210054,train,2.193253993988037
590,93.23977740900001,train,2.209378242492676
600,94.776047061,train,2.211313009262085
600,94.82719535700001,valid,2.273371696472168
610,96.36443166400001,train,2.1844215393066406
620,97.90091504300001,train,2.141746759414673
630,99.438327684,train,2.2078042030334473
640,100.974799828,train,2.1868598461151123
650,102.511174561,train,2.1519901752471924
660,104.04919556,train,2.0972883701324463
670,105.587133527,train,2.1051251888275146
680,107.12465873400001,train,2.1294925212860107
690,108.66277612600001,train,2.1283159255981445
700,110.19990201700001,train,2.1486568450927734
700,110.250911966,valid,2.0673437118530273
710,111.787627293,train,2.163133144378662
720,113.324369536,train,2.0909790992736816
730,114.86295518200001,train,2.0939488410949707
740,116.40087220900001,train,2.0948681831359863
750,117.937744068,train,2.1253552436828613
760,119.474166468,train,2.0879995822906494
770,121.011427318,train,2.1677045822143555
780,122.54849332200001,train,2.0989956855773926
790,124.08510555000001,train,2.1039202213287354
800,125.621853286,train,2.0507912635803223
800,125.67280096900001,valid,2.0658483505249023
810,127.210101778,train,1.9852862358093262
820,128.747477274,train,2.035968780517578
830,130.285233879,train,2.0179412364959717
840,131.82230796300001,train,2.0885210037231445
850,133.360805554,train,2.02211594581604
860,134.89852399900002,train,2.022629737854004
870,136.436836813,train,2.0956919193267822
880,137.974773537,train,2.0389630794525146
890,139.511234973,train,1.9704835414886475
900,141.04779176,train,2.009127140045166
900,141.098504999,valid,2.0777199268341064
