step,wallclock_seconds,split,loss
1460,228.63274225799998,train,4.318765640258789
1470,230.174996124,train,4.124925136566162
1480,231.71790512299998,train,4.094482421875
1490,233.26064259199998,train,4.103282928466797
1500,234.80361412599999,train,4.079697608947754
1500,234.853924466,valid,4.073485851287842
1510,236.398837018,train,4.105916976928711
1520,237.947824565,train,4.116300582885742
1530,239.493512021,train,4.177706718444824
1540,241.038137305,train,4.128523826599121
1550,242.581403632,train,4.177467346191406
1560,244.125263371,train,4.034914016723633
1570,245.66953305799998,train,4.119182586669922
1580,247.213911963,train,4.159884929656982
1590,248.758582446,train,4.111841201782227
1600,250.30308585199998,train,4.079128742218018
1600,250.35453608699999,valid,4.075296878814697
1610,251.899378921,train,4.094071865081787
1620,253.443851819,train,4.114130973815918
1630,254.98705636599996,train,4.118461608886719
1640,256.530682703,train,4.139983177185059
1650,258.075310521,train,4.012101173400879
1660,259.621634991,train,4.048766136169434
1670,261.165730438,train,4.526392936706543
1680,262.711623264,train,4.412535667419434
1690,264.25946576300004,train,4.259583950042725
1700,265.80453368900004,train,4.318794250488281
1700,265.855982082,valid,4.231603145599365
1710,267.400681505,train,4.192224979400635
1720,268.944615737,train,4.272972106933594
1730,270.488713892,train,4.124872207641602
1740,272.036220668,train,4.085513114929199
1750,273.58092413,train,4.104118347167969
1760,275.127380002,train,4.1063079833984375
1770,276.67243779300003,train,3.9759607315063477
1780,278.218376743,train,4.03271484375
1790,279.764712971,train,4.144924163818359
1800,281.310237457,train,4.090982437133789
1800,281.36166444900005,valid,4.101539611816406
1810,282.906013157,train,4.259049892425537
1820,284.451365208,train,4.106924057006836
1830,285.998356903,train,4.112514495849609
1840,287.54822751700004,train,4.0397491455078125
1850,289.095658932,train,4.006016731262207
1860,290.644981749,train,4.069718360900879
1870,292.19197800800004,train,4.085216999053955
1880,293.739709338,train,3.943525791168213
1890,295.28891642900004,train,4.018996238708496
1900,296.838566749,train,3.9849557876586914
1900,296.89002972000003,valid,3.9373574256896973
1910,298.43923153400004,train,4.039288520812988
1920,299.98743184700004,train,3.9842028617858887
1930,301.532982705,train,4.032594680786133
1940,303.07607817400003,train,4.208717346191406
1950,304.62004595,train,4.037307262420654
1960,306.163661233,train,4.0434370040893555
1970,307.707163955,train,4.1027727127075195
1980,309.25014728,train,3.990767478942871
1990,310.79421749700003,train,4.056312561035156
